"id","Protein_ID","norm_rel_fc_127N_Control","norm_rel_fc_128N_Control","norm_rel_fc_129N_Control","norm_rel_fc_130N_Control","norm_rel_fc_131N_Control","norm_rel_fc_127C_Control","norm_rel_fc_128C_Control","norm_rel_fc_129C_Control","norm_rel_fc_130C_Control","norm_rel_fc_131C_Control","a_Control","b_Control","meltPoint_Control","inflPoint_Control","slope_Control","plateau_Control","R_sq_Control","diff_meltP_RNase_vs_Control","min_slope_RNase_vs_Control","pVal_adj_RNase_vs_Control","passed_filter_RNase_vs_Control","protein_identified_in_Control","model_converged_Control","sufficient_data_for_fit_Control","qupm_Control","qssm_Control","count","mean_dist","p_value","p_adj"
"CHTF18-RFC2-5 complex","RFC2",0.998436795780268,0.847371225926467,0.884234545759132,0.691071124924469,0.511557160376253,0.531333144897881,0.240794062216313,0.202626078908078,0.200596486774589,0.144157222862762,418.96069239437,8.40819273975258,50.5957828966538,47.2484457617437,-0.0418627837521368,0.0599186172390625,0.966113489065819,0,-0.0418627837521368,NA,TRUE,TRUE,TRUE,TRUE,7,129,4,0.195855509946406,2.22044604925031e-16,1.02774931422443e-14
"CHTF18-RFC2-5 complex","RFC3",0.998436795780268,0.865310235393101,0.672853579499342,0.636861268368805,0.484930953615203,0.577116688439696,0.250454639270194,0.217496046615033,0.20577415542759,0.190070839251803,344.313246184969,7.06515352037552,49.7891363847283,45.2813603089145,-0.0363599256017397,0.0695280811362111,0.941924583442787,0,-0.0363599256017397,NA,TRUE,TRUE,TRUE,TRUE,6,110,4,0.195855509946406,2.22044604925031e-16,1.02774931422443e-14
"CHTF18-RFC2-5 complex","RFC4",0.998436795780268,0.824406015908391,0.84810963499228,0.626975119124512,0.453856180784668,0.452390699986476,0.235612429311998,0.20271241039175,0.170045089781644,0.159573740725433,454.802933205458,9.5696104832731,48.8564019693004,45.5893673148806,-0.0464837583952456,0.114719799765373,0.96947164526241,0,-0.0464837583952456,NA,TRUE,TRUE,TRUE,TRUE,6,100,4,0.195855509946406,2.22044604925031e-16,1.02774931422443e-14
"CHTOP-methylosome complex","PRMT5",0.998436795780268,0.981875507569897,0.961511920770507,0.885918997339741,0.748664421396715,0.463374681164752,0.245212191477584,0.222831113651386,0.152392248072027,0.159113358728607,804.26194785814,15.8377248592998,51.9086180076801,49.9924889494695,-0.0676817866186252,0.145507373699088,0.998455383598547,0,-0.0676817866186252,NA,TRUE,TRUE,TRUE,TRUE,14,382,5,2.24478889103819,0.9439,0.963454945054945
"CHTOP-methylosome complex","PRMT1",0.998436795780268,0.985985000200529,0.856648477092995,0.749009244461982,0.588162391882075,0.394480307917697,0.215597655585262,0.185572246554631,0.128727003316698,0.126270681058156,592.377714919556,12.0796742035394,49.9461238333973,47.7532793493449,-0.0570258214503937,0.0984755925566965,0.997636978083117,0,-0.0570258214503937,NA,TRUE,TRUE,TRUE,TRUE,18,859,5,2.24478889103819,0.9439,0.963454945054945
"CHTOP-methylosome complex","CHTOP",0.998436795780268,0.938781502799045,1.0868594265725,1.10377729628382,0.912294332881018,0.839728771571861,0.563327290173159,1.06007368767603,1.93215460730302,2.7510866482752,15000,239.56304631672,NA,62.6096340163344,0.478287108896866,1.5,0.460960030111906,NA,0.478287108896866,NA,FALSE,TRUE,TRUE,TRUE,3,70,5,2.24478889103819,0.9439,0.963454945054945
"CHTOP-methylosome complex","WDR77",0.998436795780268,0.986011623910526,1.05999389835811,0.947667075507229,0.840053070572375,1.03876487857058,0.437671276884606,0.38491086992434,0.292948635473465,0.2561007264605,4349.40102834874,76.5963980582836,57.5125367744202,56.7446927042829,-0.232622862353136,0.310666761432472,0.958503271945796,0,-0.232622862353136,NA,FALSE,TRUE,TRUE,TRUE,6,227,5,2.24478889103819,0.9439,0.963454945054945
"CHTOP-methylosome complex","ERH",0.998436795780268,1.03691534621243,1.04215318366686,1.0300569217343,1.11720964391828,1.74363176672399,1.37922581934941,1.71890389538896,1.71893774727633,1.63898532597869,12132.164168736,250,NA,48.5255464646906,0.643990625210863,1.5,0.803679436473992,NA,0.643990625210863,NA,FALSE,TRUE,TRUE,TRUE,8,450,5,2.24478889103819,0.9439,0.963454945054945
"CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex","AKAP8L",0.998436795780268,1.00594051129482,1.58638840210303,0.951309410600023,0.822432700023541,1.00308099925549,0.502712974336076,0.429889254697398,0.341607756365414,0.320520476389509,2511.96591190113,44.5401280605449,58.0330122199056,56.2844804933076,-0.127116346958163,0.357463194691559,0.731593944653845,0,-0.127116346958163,NA,FALSE,TRUE,TRUE,TRUE,4,50,3,0.772787559903686,0.3113,0.56663595505618
"CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex","IQGAP2",0.998436795780268,0.830862338905666,0.667490026316961,0.628881196701417,0.511653721069947,0.683671560145846,0.368625162949923,0.275185575310702,0.266559791775042,0.261760717598468,259.927434787806,5.00833614568413,52.1989933725953,45.3136786987995,-0.0274054040801756,0.0141884703999504,0.887366918452828,0,-0.0274054040801756,NA,TRUE,TRUE,TRUE,TRUE,1,10,3,0.772787559903686,0.3113,0.56663595505618
"CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex","RELA",0.998436795780268,0.952036395246848,1.05372436792941,0.92719343244933,0.8077358139673,0.74296492583125,0.410745401330426,0.324147421565558,0.298660060462079,0.242046132806684,694.60553122633,12.7685491276412,56.4543711103232,53.117181569552,-0.0489370673048516,0.185841182397843,0.982585254043256,0,-0.0489370673048516,NA,TRUE,TRUE,TRUE,TRUE,10,220,3,0.772787559903686,0.3113,0.56663595505618
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","NFKB2",0.998436795780268,0.913347435782355,1.58158472194439,1.15184756552761,0.884290818913022,0.706870556550958,0.460697892009564,0.405134723000341,0.389239767219819,0.352779661126412,1406.35808098763,26.7329665958165,55.6575882697232,52.3159019827047,-0.0786356364782445,0.384452669279836,0.736903351687729,0,-0.0786356364782445,NA,FALSE,TRUE,TRUE,TRUE,2,20,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","TNIP1",0.998436795780268,0.932171689279946,1.02233582060189,0.997255548586374,0.998223599284882,1.13016618755998,0.827595804379957,0.953896220491863,0.876052636795572,0.893064736449147,2184.92064386951,39.271660826973,NA,55.4923892592895,-0.0197377570444382,0.888439367995289,0.47388666744133,NA,-0.0197377570444382,NA,FALSE,TRUE,TRUE,TRUE,7,80,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","REL",0.998436795780268,1.00867814372545,0.944665833410444,0.776060102797894,0.753306489373235,0.682022891465867,0.381650725426185,0.227274680442126,0.156584802994862,0.1846190927826,496.344010166566,9.05735769360141,54.8000892695262,52.3267364606308,-0.0433037670415328,0,0.979821230742267,0,-0.0433037670415328,NA,TRUE,TRUE,TRUE,TRUE,2,20,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","NFKB1",0.998436795780268,0.860575130478904,0.924778676896291,0.899621766802651,0.751727461319254,0.744323461265243,0.266198283529497,0.295592234869426,0.228195343928448,0.176171742735903,515.498137530244,9.38794626364558,55.176301275774,52.5919700497257,-0.0436672184804996,0.0220972403770648,0.951392986387002,0,-0.0436672184804996,NA,TRUE,TRUE,TRUE,TRUE,3,20,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","SPAG9",0.998436795780268,0.925478762619514,0.90263057580632,0.988268683826685,0.946879506569592,0.912989023093686,0.687120369292339,0.651645209861734,0.580581310737225,0.50845774063944,422.483537674985,6.23230014207487,NA,61.8106244763322,-0.0252784858072939,0,0.945052792140207,NA,-0.0252784858072939,NA,TRUE,TRUE,TRUE,TRUE,30,790,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","NFKBIA",0.998436795780268,0.964056279873225,1.36195097237753,1.09161083243566,1.01622779615167,2.3327845886462,0.445179715030146,0.533934241596051,0.356494044854152,0.302511742927494,11854.7105604333,207.20178109929,57.6547221388348,57.208009010145,-0.545415984322994,0.397646580407677,0.411423415422069,0,-0.545415984322994,NA,FALSE,TRUE,TRUE,TRUE,1,10,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","RELA",0.998436795780268,0.952036395246848,1.05372436792941,0.92719343244933,0.8077358139673,0.74296492583125,0.410745401330426,0.324147421565558,0.298660060462079,0.242046132806684,694.60553122633,12.7685491276412,56.4543711103232,53.117181569552,-0.0489370673048516,0.185841182397843,0.982585254043256,0,-0.0489370673048516,NA,TRUE,TRUE,TRUE,TRUE,10,220,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","COPB2",0.998436795780268,1.02318679415253,1.02771595786048,0.976367257434195,0.904962849234735,0.68787926169929,0.451651530120863,0.331762936408074,0.260659248269781,0.220542007718315,787.826309841609,14.4041102206721,56.5308371767188,53.6727658375406,-0.0545634194624839,0.186836908493753,0.995413801864159,0,-0.0545634194624839,NA,TRUE,TRUE,TRUE,TRUE,37,1254,9,1.13657694358099,0.5513,0.750509243697479
"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex","IKBKG",0.998436795780268,0.941128827198019,1.05810912724941,0.971820283778854,0.944585518382962,1.37236706093591,1.0609181063701,1.37007475655694,1.2181216057847,1.20566582801658,5601.12461052707,111.800920755836,NA,50.0830660946305,0.137077071495822,1.24562373993344,0.681094055344051,NA,0.137077071495822,NA,FALSE,TRUE,TRUE,TRUE,11,340,9,1.13657694358099,0.5513,0.750509243697479
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)","SH3KBP1",0.998436795780268,0.935575647834481,0.906381689109027,0.936349868379039,0.78545281339433,0.761542252392846,0.626368556991715,0.57758317065372,0.45362209390129,0.42894829359693,322.159401563926,5.04498472644186,63.857382370198,55.8490188452658,-0.0227173431819482,0,0.978937620983806,0,-0.0227173431819482,NA,TRUE,TRUE,TRUE,TRUE,3,20,5,0.483539324817507,0.0227,0.1512
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)","BCAR1",0.998436795780268,0.952124931622567,1.33131838116858,1.01560960155025,0.886114937074059,1.18262127735275,0.40062098116168,0.349488886954102,0.305712093715499,0.294550738452083,9436.36695315955,164.941586904449,57.5603204695808,57.201946863107,-0.492657523353101,0.316583045377807,0.885435084951701,0,-0.492657523353101,NA,FALSE,TRUE,TRUE,TRUE,3,50,5,0.483539324817507,0.0227,0.1512
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)","GRB2",0.998436795780268,1.02417162434959,1.00313823022205,0.976222739621695,0.921394835287184,1.08543930658667,0.622334583846545,0.603787907542502,0.386854438237569,0.339221493366478,1134.97741379339,19.1519012371271,62.1932412316122,58.6271058829239,-0.0573936638521334,0.297261533734987,0.933994728498944,0,-0.0573936638521334,NA,TRUE,TRUE,TRUE,TRUE,13,490,5,0.483539324817507,0.0227,0.1512
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)","CRK",0.998436795780268,1.01314375313378,1.14773542441364,1.07293072958801,1.0306831571916,1.14120434858414,0.627471835953838,0.574540991637003,0.435479645534431,0.39855965915558,3758.21333659898,65.7160069513104,59.6686588423911,57.1358183514337,-0.153136068267599,0.467432531833703,0.918987200148623,0,-0.153136068267599,NA,FALSE,TRUE,TRUE,TRUE,12,229,5,0.483539324817507,0.0227,0.1512
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)","CBL",0.998436795780268,1.01680259042097,0.958759140977705,1.02174033888343,0.926718124350379,0.77624594807021,0.467309224312116,0.325221252485757,0.273575759076352,0.268686899162069,944.828023476064,17.1323408762157,57.1733035612548,54.4138525478622,-0.0608162494964724,0.227414499965548,0.996708724670345,0,-0.0608162494964724,NA,TRUE,TRUE,TRUE,TRUE,4,50,5,0.483539324817507,0.0227,0.1512
"Cleavage and polyadenylation factor (CPSF)","CPSF1",0.998436795780268,0.976063909950792,1.17243324945834,1.16346631602389,1.0529875244725,0.861436736803825,0.435718395390873,0.413891913694251,0.257495364256543,0.283949319256605,1550.22174343253,28.0690890519137,57.0790265203648,54.9507427101808,-0.0895560512499557,0.298711867936275,0.94147595882597,0,-0.0895560512499557,NA,TRUE,TRUE,TRUE,TRUE,19,383,5,0.540849234204007,0.0436,0.207078260869565
"Cleavage and polyadenylation factor (CPSF)","CPSF2",0.998436795780268,0.918501889094021,1.09042057554253,0.959661683124643,0.939695241597436,0.605034165349923,0.404764882055822,0.291057526571459,0.219961037405888,0.157052242582478,878.909598189352,16.3574029358576,55.1617508845368,52.9477978680606,-0.0638909766187774,0.172816546302655,0.975372577386503,0,-0.0638909766187774,NA,TRUE,TRUE,TRUE,TRUE,7,129,5,0.540849234204007,0.0436,0.207078260869565
"Cleavage and polyadenylation factor (CPSF)","CPSF4",0.998436795780268,0.905372827879187,0.957480468533468,0.993732629058849,0.861200693510897,0.78703808186005,0.394249422349961,0.381895341173003,0.303374760211056,0.291638641088542,898.258029691812,16.5903782051408,56.7218143408801,53.3750051484912,-0.057133735342498,0.264801347152811,0.975249646827669,0,-0.057133735342498,NA,TRUE,TRUE,TRUE,TRUE,2,30,5,0.540849234204007,0.0436,0.207078260869565
"Cleavage and polyadenylation factor (CPSF)","FIP1L1",0.998436795780268,0.861689991817105,1.03771311075273,1.13075296459433,1.13130580002537,1.2708514518896,0.793177161010826,0.582801544941401,0.541676231504514,0.539766060381672,3968.94962229099,68.3812374696307,NA,57.991930923873,-0.131874702096482,0.552645394823444,0.798967918368103,NA,-0.131874702096482,NA,FALSE,TRUE,TRUE,TRUE,9,300,5,0.540849234204007,0.0436,0.207078260869565
"Cleavage and polyadenylation factor (CPSF)","CPSF3",0.998436795780268,1.02327356032369,1.03060818788224,0.950772734249589,0.850903160665559,0.714493783941455,0.556013244706652,0.510823925747075,0.345129568998068,0.268352741857697,482.537635010073,8.06227060342388,59.9999543041945,56.5062834948428,-0.0353559421937778,0.00988651095585905,0.977077089055462,0,-0.0353559421937778,NA,TRUE,TRUE,TRUE,TRUE,14,180,5,0.540849234204007,0.0436,0.207078260869565
"Cleavage stimulation factor","CSTF3",0.998436795780268,0.984925402522877,0.996610784279087,0.860799347638875,0.615979262417733,0.442939863924515,0.199817974782358,0.182981628044367,0.15253527261804,0.157268734612056,811.203590127831,16.3436074386451,50.684043269726,48.9090565513107,-0.0715513088425662,0.143578205448868,0.993083914973224,0,-0.0715513088425662,NA,TRUE,TRUE,TRUE,TRUE,10,146,3,1.072274708039,0.5579,0.753754677754678
"Cleavage stimulation factor","CSTF2",0.998436795780268,0.985006744062788,1.11969393508162,1.0284419929042,1.01626225279317,1.22441803823873,0.845756917050306,0.781307556316104,0.782888843887938,0.765873759076907,9188.21344891405,159.494514228234,NA,57.5992954324781,-0.154588920155913,0.776689239846104,0.698055481593909,NA,-0.154588920155913,NA,FALSE,TRUE,TRUE,TRUE,20,1567,3,1.072274708039,0.5579,0.753754677754678
"Cleavage stimulation factor","CSTF1",0.998436795780268,1.01283663183435,0.991233797579421,0.987481047953372,0.951494073151003,0.761044414822453,0.722579271999843,0.483800890324033,0.353956401538908,0.273720638334524,619.256421055709,10.0740532061787,61.4704098609119,59.1956168851787,-0.0425657043392431,0,0.97980983609377,0,-0.0425657043392431,NA,TRUE,TRUE,TRUE,TRUE,9,200,3,1.072274708039,0.5579,0.753754677754678
"CNOT1-CNOT2-CNOT3 complex","CNOT2",0.998436795780268,0.931580679252934,0.998802565200865,1.08264685863439,0.976707685246749,1.22835129121766,0.521655755350056,0.34077194052991,0.325869428416074,0.288031016698093,6924.27813312715,120.444959501339,57.9761012328577,57.4733041120233,-0.357212631373264,0.318188498525485,0.943216109517014,0,-0.357212631373264,NA,FALSE,TRUE,TRUE,TRUE,2,60,3,0.568761489590583,0.1409,0.367980722891566
"CNOT1-CNOT2-CNOT3 complex","CNOT1",0.998436795780268,0.916452375436489,0.893493693110212,0.813715277111927,0.609659586442415,0.623635731737873,0.337471024827409,0.281989477819956,0.245949840723418,0.223222471611694,426.219528274894,8.1529568339644,53.564699942482,49.4150279689451,-0.0376185569870783,0.0889361678852883,0.979361488757743,0,-0.0376185569870783,NA,TRUE,TRUE,TRUE,TRUE,8,85,3,0.568761489590583,0.1409,0.367980722891566
"CNOT1-CNOT2-CNOT3 complex","CNOT3",0.998436795780268,0.974343348442044,0.939044847408832,0.959762168731277,0.885634788581799,0.927256009953756,0.516914671125517,0.47423558610338,0.375452688051652,0.308327886299469,832.44581594871,14.5967510206886,59.9803628467872,55.9912135327201,-0.0484844039957884,0.256164448807989,0.966143311694439,0,-0.0484844039957884,NA,TRUE,TRUE,TRUE,TRUE,7,119,3,0.568761489590583,0.1409,0.367980722891566
"CNS-P53 complex","COPS7A",0.998436795780268,0.998036936597301,1.00101694610258,0.90517075363269,0.863183113420798,0.834646854307743,0.425714893249645,0.330111902489877,0.373353596760469,0.37860153449306,1114.2188274084,20.6303573057927,57.0077784275488,53.5089270217366,-0.0644750308232445,0.33110411076964,0.969623696924356,0,-0.0644750308232445,NA,FALSE,TRUE,TRUE,TRUE,8,120,9,0.455141333523013,7e-04,0.0266823529411765
"CNS-P53 complex","COPS5",0.998436795780268,1.16957834152897,1.22337175601021,0.970621460785164,0.901381813019379,0.659403249670984,0.474967013758399,0.371723498156814,0.293698847610059,0.224239997420411,880.786253525063,16.3148685969727,56.3601128411567,53.1951749623946,-0.057627467375181,0.248469457650057,0.924100329256507,0,-0.057627467375181,NA,TRUE,TRUE,TRUE,TRUE,11,150,9,0.455141333523013,7e-04,0.0266823529411765
"CNS-P53 complex","COPS4",0.998436795780268,1.06719027779062,1.2015472767274,0.963375576764622,0.892203144809216,0.747728314148577,0.45810650983708,0.395505267981191,0.273895114451792,0.239602291872302,851.413883468299,15.4558128302486,57.2448296702097,54.1894958615513,-0.0555666965920589,0.22078224540676,0.950910926001106,0,-0.0555666965920589,NA,TRUE,TRUE,TRUE,TRUE,18,545,9,0.455141333523013,7e-04,0.0266823529411765
"CNS-P53 complex","COPS2",0.998436795780268,0.999843812429505,0.832350568888957,0.90609046995185,0.824227100079353,0.577343005535626,0.406702140540632,0.294420685471042,0.217407369330359,0.198160214159857,494.076405497587,9.05096856668695,55.1751231947683,52.1212201174289,-0.0414502027472605,0.0458919627404639,0.985228391002968,0,-0.0414502027472605,NA,TRUE,TRUE,TRUE,TRUE,17,372,9,0.455141333523013,7e-04,0.0266823529411765
"CNS-P53 complex","GPS1",0.998436795780268,0.9710224562325,0.930742597358201,0.865878272497695,0.779841720535355,0.650427579419526,0.385459213353571,0.28373300893737,0.19796219406159,0.165085743205269,499.43688793887,9.02885764025043,55.3156231171142,52.8043856629664,-0.0427773948464049,0,0.99824772308576,0,-0.0427773948464049,NA,TRUE,TRUE,TRUE,TRUE,16,405,9,0.455141333523013,7e-04,0.0266823529411765
"CNS-P53 complex","COPS3",0.998436795780268,1.06714658910545,1.00095441550791,0.985524247136049,1.01502126189528,0.867237659320224,0.819078142642879,0.571748169525416,0.359820651921342,0.265736683545683,981.413071597187,15.5975579006018,62.9209442973617,61.913901711033,-0.0629862999186385,0,0.980630496400908,0,-0.0629862999186385,NA,TRUE,TRUE,TRUE,TRUE,12,412,9,0.455141333523013,7e-04,0.0266823529411765
"CNS-P53 complex","TP53",0.998436795780268,0.92763735648933,0.952222173449039,0.782615208291162,0.725304888931204,0.923716737668074,0.64817829598686,0.546016296933545,0.592390800319736,0.530399269165002,246.114295514083,3.540685576488,NA,54.7291765883126,-0.0164786729558083,0,0.81294426912615,NA,-0.0164786729558083,NA,TRUE,TRUE,TRUE,TRUE,6,58,9,0.455141333523013,7e-04,0.0266823529411765
